"ID","Label","Level","Implement"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_55_BrRight_.Definition","R.5[2].[t]*.[r][55].Definition Limit of Movement Auth...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_56_BrRight_","R.5[2].[t]*.[r][56]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_56_BrRight_.Term","R.5[2].[t]*.[r][56].Term LRBG","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_56_BrRight_.Definition","R.5[2].[t]*.[r][56].Definition Last Relevant Balise G...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_57_BrRight_","R.5[2].[t]*.[r][57]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_57_BrRight_.Term","R.5[2].[t]*.[r][57].Term LS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_57_BrRight_.Definition","R.5[2].[t]*.[r][57].Definition Limited Supervision mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_58_BrRight_","R.5[2].[t]*.[r][58]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_58_BrRight_.Term","R.5[2].[t]*.[r][58].Term LTM","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_58_BrRight_.Definition","R.5[2].[t]*.[r][58].Definition Loop Transmission Module","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_59_BrRight_","R.5[2].[t]*.[r][59]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_59_BrRight_.Term","R.5[2].[t]*.[r][59].Term LUC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_59_BrRight_.Definition","R.5[2].[t]*.[r][59].Definition Line Under Construction","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_60_BrRight_","R.5[2].[t]*.[r][60]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_60_BrRight_.Term","R.5[2].[t]*.[r][60].Term LX","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_60_BrRight_.Definition","R.5[2].[t]*.[r][60].Definition Level crossing","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_61_BrRight_","R.5[2].[t]*.[r][61]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_61_BrRight_.Term","R.5[2].[t]*.[r][61].Term MA","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_61_BrRight_.Definition","R.5[2].[t]*.[r][61].Definition Movement Authority","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_62_BrRight_","R.5[2].[t]*.[r][62]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_62_BrRight_.Term","R.5[2].[t]*.[r][62].Term MAC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_62_BrRight_.Definition","R.5[2].[t]*.[r][62].Definition Message Authentication...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_63_BrRight_","R.5[2].[t]*.[r][63]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_63_BrRight_.Term","R.5[2].[t]*.[r][63].Term MRDT","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_63_BrRight_.Definition","R.5[2].[t]*.[r][63].Definition Most Restrictive Displ...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_64_BrRight_","R.5[2].[t]*.[r][64]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_64_BrRight_.Term","R.5[2].[t]*.[r][64].Term MRSP","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_64_BrRight_.Definition","R.5[2].[t]*.[r][64].Definition Most Restrictive Speed...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_65_BrRight_","R.5[2].[t]*.[r][65]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_65_BrRight_.Term","R.5[2].[t]*.[r][65].Term MORANE","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_65_BrRight_.Definition","R.5[2].[t]*.[r][65].Definition Mobile Radio for Railw...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_66_BrRight_","R.5[2].[t]*.[r][66]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_66_BrRight_.Term","R.5[2].[t]*.[r][66].Term MTBF","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_66_BrRight_.Definition","R.5[2].[t]*.[r][66].Definition Mean Time Between Failure","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_67_BrRight_","R.5[2].[t]*.[r][67]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_67_BrRight_.Term","R.5[2].[t]*.[r][67].Term NL","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_67_BrRight_.Definition","R.5[2].[t]*.[r][67].Definition Non  Leading mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_68_BrRight_","R.5[2].[t]*.[r][68]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_68_BrRight_.Term","R.5[2].[t]*.[r][68].Term NP","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_68_BrRight_.Definition","R.5[2].[t]*.[r][68].Definition No Power mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_69_BrRight_","R.5[2].[t]*.[r][69]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_69_BrRight_.Term","R.5[2].[t]*.[r][69].Term NTC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_69_BrRight_.Definition","R.5[2].[t]*.[r][69].Definition National Train Control","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_70_BrRight_","R.5[2].[t]*.[r][70]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_70_BrRight_.Term","R.5[2].[t]*.[r][70].Term OL","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_70_BrRight_.Definition","R.5[2].[t]*.[r][70].Definition Overlap","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_71_BrRight_","R.5[2].[t]*.[r][71]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_71_BrRight_.Term","R.5[2].[t]*.[r][71].Term OS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_71_BrRight_.Definition","R.5[2].[t]*.[r][71].Definition On Sight mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_72_BrRight_","R.5[2].[t]*.[r][72]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_72_BrRight_.Term","R.5[2].[t]*.[r][72].Term P","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_72_BrRight_.Definition","R.5[2].[t]*.[r][72].Definition Permitted speed superv...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_73_BrRight_","R.5[2].[t]*.[r][73]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_73_BrRight_.Term","R.5[2].[t]*.[r][73].Term PBD SR","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_73_BrRight_.Definition","R.5[2].[t]*.[r][73].Definition Permitted Braking Dist...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_74_BrRight_","R.5[2].[t]*.[r][74]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_74_BrRight_.Term","R.5[2].[t]*.[r][74].Term PS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_74_BrRight_.Definition","R.5[2].[t]*.[r][74].Definition Passive Shunting mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_75_BrRight_","R.5[2].[t]*.[r][75]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_75_BrRight_.Term","R.5[2].[t]*.[r][75].Term PT","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_75_BrRight_.Definition","R.5[2].[t]*.[r][75].Definition Post Trip mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_76_BrRight_","R.5[2].[t]*.[r][76]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_76_BrRight_.Term","R.5[2].[t]*.[r][76].Term RAM(S)","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_76_BrRight_.Definition","R.5[2].[t]*.[r][76].Definition Reliability, Availabil...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_77_BrRight_","R.5[2].[t]*.[r][77]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_77_BrRight_.Term","R.5[2].[t]*.[r][77].Term RAP","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_77_BrRight_.Definition","R.5[2].[t]*.[r][77].Definition Roll Away Protection","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_78_BrRight_","R.5[2].[t]*.[r][78]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_78_BrRight_.Term","R.5[2].[t]*.[r][78].Term RBC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_78_BrRight_.Definition","R.5[2].[t]*.[r][78].Definition Radio Block Centre","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_79_BrRight_","R.5[2].[t]*.[r][79]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_79_BrRight_.Term","R.5[2].[t]*.[r][79].Term RIU","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_79_BrRight_.Definition","R.5[2].[t]*.[r][79].Definition Radio In-fill Unit","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_80_BrRight_","R.5[2].[t]*.[r][80]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_80_BrRight_.Term","R.5[2].[t]*.[r][80].Term RMP","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_80_BrRight_.Definition","R.5[2].[t]*.[r][80].Definition Reverse Movement Prote...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_81_BrRight_","R.5[2].[t]*.[r][81]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_81_BrRight_.Term","R.5[2].[t]*.[r][81].Term RSM","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_81_BrRight_.Definition","R.5[2].[t]*.[r][81].Definition Release Speed Monitoring","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_82_BrRight_","R.5[2].[t]*.[r][82]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_82_BrRight_.Term","R.5[2].[t]*.[r][82].Term RU","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_82_BrRight_.Definition","R.5[2].[t]*.[r][82].Definition Railway Undertaking","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_83_BrRight_","R.5[2].[t]*.[r][83]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_83_BrRight_.Term","R.5[2].[t]*.[r][83].Term RV","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_83_BrRight_.Definition","R.5[2].[t]*.[r][83].Definition Reversing mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_84_BrRight_","R.5[2].[t]*.[r][84]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_84_BrRight_.Term","R.5[2].[t]*.[r][84].Term SB","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_84_BrRight_.Definition","R.5[2].[t]*.[r][84].Definition Service Brake or in th...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_85_BrRight_","R.5[2].[t]*.[r][85]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_85_BrRight_.Term","R.5[2].[t]*.[r][85].Term SBD","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_85_BrRight_.Definition","R.5[2].[t]*.[r][85].Definition Service Brake Decelera...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_86_BrRight_","R.5[2].[t]*.[r][86]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_86_BrRight_.Term","R.5[2].[t]*.[r][86].Term SBI","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_86_BrRight_.Definition","R.5[2].[t]*.[r][86].Definition Service Brake Interven...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_87_BrRight_","R.5[2].[t]*.[r][87]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_87_BrRight_.Term","R.5[2].[t]*.[r][87].Term SF","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_87_BrRight_.Definition","R.5[2].[t]*.[r][87].Definition System Failure mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_88_BrRight_","R.5[2].[t]*.[r][88]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_88_BrRight_.Term","R.5[2].[t]*.[r][88].Term SH","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_88_BrRight_.Definition","R.5[2].[t]*.[r][88].Definition Shunting mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_89_BrRight_","R.5[2].[t]*.[r][89]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_89_BrRight_.Term","R.5[2].[t]*.[r][89].Term SIL","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_89_BrRight_.Definition","R.5[2].[t]*.[r][89].Definition Safety Integrity Level","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_90_BrRight_","R.5[2].[t]*.[r][90]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_90_BrRight_.Term","R.5[2].[t]*.[r][90].Term SL","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_90_BrRight_.Definition","R.5[2].[t]*.[r][90].Definition Sleeping mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_91_BrRight_","R.5[2].[t]*.[r][91]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_91_BrRight_.Term","R.5[2].[t]*.[r][91].Term SN","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_91_BrRight_.Definition","R.5[2].[t]*.[r][91].Definition System National mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_92_BrRight_","R.5[2].[t]*.[r][92]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_92_BrRight_.Term","R.5[2].[t]*.[r][92].Term SoM","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_92_BrRight_.Definition","R.5[2].[t]*.[r][92].Definition Start of Mission","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_93_BrRight_","R.5[2].[t]*.[r][93]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_93_BrRight_.Term","R.5[2].[t]*.[r][93].Term SR","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_93_BrRight_.Definition","R.5[2].[t]*.[r][93].Definition Staff Responsible mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_94_BrRight_","R.5[2].[t]*.[r][94]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_94_BrRight_.Term","R.5[2].[t]*.[r][94].Term SRS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_94_BrRight_.Definition","R.5[2].[t]*.[r][94].Definition System Requirements Sp...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_95_BrRight_","R.5[2].[t]*.[r][95]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_95_BrRight_.Term","R.5[2].[t]*.[r][95].Term SSP","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_95_BrRight_.Definition","R.5[2].[t]*.[r][95].Definition Static Speed Profile","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_96_BrRight_","R.5[2].[t]*.[r][96]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_96_BrRight_.Term","R.5[2].[t]*.[r][96].Term STM","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_96_BrRight_.Definition","R.5[2].[t]*.[r][96].Definition Specific Transmission ...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_97_BrRight_","R.5[2].[t]*.[r][97]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_97_BrRight_.Term","R.5[2].[t]*.[r][97].Term TCO","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_97_BrRight_.Definition","R.5[2].[t]*.[r][97].Definition Traction Cut Off","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_98_BrRight_","R.5[2].[t]*.[r][98]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_98_BrRight_.Term","R.5[2].[t]*.[r][98].Term SvL","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_98_BrRight_.Definition","R.5[2].[t]*.[r][98].Definition Supervised Location","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_99_BrRight_","R.5[2].[t]*.[r][99]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_99_BrRight_.Term","R.5[2].[t]*.[r][99].Term TI","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_99_BrRight_.Definition","R.5[2].[t]*.[r][99].Definition Train Interface","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_100_BrRight_","R.5[2].[t]*.[r][100]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_100_BrRight_.Term","R.5[2].[t]*.[r][100].Term TIU","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_100_BrRight_.Definition","R.5[2].[t]*.[r][100].Definition Train Interface Unit","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_101_BrRight_","R.5[2].[t]*.[r][101]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_101_BrRight_.Term","R.5[2].[t]*.[r][101].Term TR","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_101_BrRight_.Definition","R.5[2].[t]*.[r][101].Definition Trip mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_102_BrRight_","R.5[2].[t]*.[r][102]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_102_BrRight_.Term","R.5[2].[t]*.[r][102].Term TRK","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_102_BrRight_.Definition","R.5[2].[t]*.[r][102].Definition Trackside","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_103_BrRight_","R.5[2].[t]*.[r][103]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_103_BrRight_.Term","R.5[2].[t]*.[r][103].Term TSM","5","TRUE"
